Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,IndicatorName,Vaccine
10134062,WHS4_100,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,,,2004,,,,,,,75,75.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10135075,WHS4_100,COUNTRY,DZA,YEAR,AFR,Africa,,,2008,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10136840,WHS4_100,COUNTRY,MWI,YEAR,AFR,Africa,,,2013,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10139117,WHS4_100,COUNTRY,GUY,YEAR,AMR,Americas,,,2021,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10139151,WHS4_100,COUNTRY,SYC,YEAR,AFR,Africa,,,2008,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10141213,WHS4_100,COUNTRY,UGA,YEAR,AFR,Africa,,,2019,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10146762,WHS4_100,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,,,2000,,,,,,,24,24.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10152058,WHS4_100,COUNTRY,BHS,YEAR,AMR,Americas,,,2001,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10152860,WHS4_100,COUNTRY,CHE,YEAR,EUR,Europe,,,2015,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10153551,WHS4_100,COUNTRY,FJI,YEAR,WPR,Western Pacific,,,2016,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10154397,WHS4_100,COUNTRY,BRA,YEAR,AMR,Americas,,,2010,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10155376,WHS4_100,COUNTRY,BLR,YEAR,EUR,Europe,,,2018,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10158028,WHS4_100,COUNTRY,ARG,YEAR,AMR,Americas,,,2010,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10160310,WHS4_100,COUNTRY,RWA,YEAR,AFR,Africa,,,2002,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10160466,WHS4_100,COUNTRY,URY,YEAR,AMR,Americas,,,2024,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10164893,WHS4_100,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,,,2018,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10168187,WHS4_100,COUNTRY,SLB,YEAR,WPR,Western Pacific,,,2022,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10170582,WHS4_100,COUNTRY,MDG,YEAR,AFR,Africa,,,2018,,,,,,,74,74.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10171894,WHS4_100,COUNTRY,GIN,YEAR,AFR,Africa,,,2022,,,,,,,58,58.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10172418,WHS4_100,COUNTRY,MRT,YEAR,AFR,Africa,,,2019,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10172749,WHS4_100,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,,,2005,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10178712,WHS4_100,COUNTRY,LUX,YEAR,EUR,Europe,,,2017,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10186815,WHS4_100,COUNTRY,BTN,YEAR,SEAR,South-East Asia,,,2005,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10190284,WHS4_100,COUNTRY,VUT,YEAR,WPR,Western Pacific,,,2010,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10190543,WHS4_100,COUNTRY,NGA,YEAR,AFR,Africa,,,2009,,,,,,,63,63.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10193172,WHS4_100,COUNTRY,TKM,YEAR,EUR,Europe,,,2020,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10196386,WHS4_100,COUNTRY,COG,YEAR,AFR,Africa,,,2018,,,,,,,75,75.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10197718,WHS4_100,COUNTRY,MDV,YEAR,SEAR,South-East Asia,,,2023,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10198695,WHS4_100,COUNTRY,KOR,YEAR,WPR,Western Pacific,,,2024,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10199708,WHS4_100,COUNTRY,NZL,YEAR,WPR,Western Pacific,,,2001,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10204010,WHS4_100,COUNTRY,LTU,YEAR,EUR,Europe,,,2007,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10205100,WHS4_100,COUNTRY,PRT,YEAR,EUR,Europe,,,2010,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10209514,WHS4_100,COUNTRY,TUR,YEAR,EUR,Europe,,,2019,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10209993,WHS4_100,COUNTRY,CPV,YEAR,AFR,Africa,,,2015,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10210959,WHS4_100,COUNTRY,AND,YEAR,EUR,Europe,,,2019,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10212562,WHS4_100,COUNTRY,SRB,YEAR,EUR,Europe,,,2017,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10212922,WHS4_100,COUNTRY,LAO,YEAR,WPR,Western Pacific,,,2024,,,,,,,67,67.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10219199,WHS4_100,COUNTRY,SLV,YEAR,AMR,Americas,,,2010,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10223164,WHS4_100,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,,,2016,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10223599,WHS4_100,COUNTRY,VNM,YEAR,WPR,Western Pacific,,,2018,,,,,,,75,75.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10224798,WHS4_100,COUNTRY,GBR,YEAR,EUR,Europe,,,2010,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10228787,WHS4_100,COUNTRY,SVK,YEAR,EUR,Europe,,,2002,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10237467,WHS4_100,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,,,2005,,,,,,,71,71.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10240876,WHS4_100,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,,,2000,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10242881,WHS4_100,COUNTRY,RUS,YEAR,EUR,Europe,,,2024,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10244027,WHS4_100,COUNTRY,UZB,YEAR,EUR,Europe,,,2011,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10246931,WHS4_100,COUNTRY,FIN,YEAR,EUR,Europe,,,2020,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10248966,WHS4_100,COUNTRY,CZE,YEAR,EUR,Europe,,,2003,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10255330,WHS4_100,COUNTRY,KNA,YEAR,AMR,Americas,,,2024,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10256068,WHS4_100,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,,,2014,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10260307,WHS4_100,COUNTRY,DOM,YEAR,AMR,Americas,,,2019,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10262863,WHS4_100,COUNTRY,MLT,YEAR,EUR,Europe,,,2002,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10269523,WHS4_100,COUNTRY,TUV,YEAR,WPR,Western Pacific,,,2008,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10273931,WHS4_100,COUNTRY,NRU,YEAR,WPR,Western Pacific,,,2018,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10278475,WHS4_100,COUNTRY,MYS,YEAR,WPR,Western Pacific,,,2024,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
10278694,WHS4_100,COUNTRY,BEL,YEAR,EUR,Europe,,,2019,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8891720,WHS4_100,COUNTRY,VNM,YEAR,WPR,Western Pacific,,,2000,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8891971,WHS4_100,COUNTRY,NRU,YEAR,WPR,Western Pacific,,,2020,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8892643,WHS4_100,COUNTRY,SWZ,YEAR,AFR,Africa,,,2004,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8898296,WHS4_100,COUNTRY,JPN,YEAR,WPR,Western Pacific,,,2022,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8901025,WHS4_100,COUNTRY,CHE,YEAR,EUR,Europe,,,2024,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8902108,WHS4_100,COUNTRY,BLR,YEAR,EUR,Europe,,,2014,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8905359,WHS4_100,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,,2010,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8906378,WHS4_100,COUNTRY,DNK,YEAR,EUR,Europe,,,2004,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8911095,WHS4_100,REGION,EMR,YEAR,,,,,2002,,,,,,,73,73.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8912348,WHS4_100,COUNTRY,ITA,YEAR,EUR,Europe,,,2023,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8917430,WHS4_100,COUNTRY,HUN,YEAR,EUR,Europe,,,2004,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8918021,WHS4_100,COUNTRY,TGO,YEAR,AFR,Africa,,,2012,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8918566,WHS4_100,COUNTRY,VCT,YEAR,AMR,Americas,,,2000,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8919494,WHS4_100,COUNTRY,GTM,YEAR,AMR,Americas,,,2007,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8920657,WHS4_100,COUNTRY,MOZ,YEAR,AFR,Africa,,,2017,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8924547,WHS4_100,COUNTRY,GNQ,YEAR,AFR,Africa,,,2014,,,,,,,53,53.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8925728,WHS4_100,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,,2019,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8925871,WHS4_100,COUNTRY,KHM,YEAR,WPR,Western Pacific,,,2024,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8930837,WHS4_100,COUNTRY,BRB,YEAR,AMR,Americas,,,2024,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8936705,WHS4_100,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,,2009,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8938344,WHS4_100,COUNTRY,BHS,YEAR,AMR,Americas,,,2004,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8939579,WHS4_100,COUNTRY,LTU,YEAR,EUR,Europe,,,2002,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8940363,WHS4_100,COUNTRY,DMA,YEAR,AMR,Americas,,,2021,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8951053,WHS4_100,COUNTRY,ISL,YEAR,EUR,Europe,,,2001,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8952062,WHS4_100,COUNTRY,MEX,YEAR,AMR,Americas,,,2012,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8957988,WHS4_100,COUNTRY,URY,YEAR,AMR,Americas,,,2007,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8958956,WHS4_100,COUNTRY,UKR,YEAR,EUR,Europe,,,2022,,,,,,,73,73.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8964023,WHS4_100,COUNTRY,TTO,YEAR,AMR,Americas,,,2006,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8967952,WHS4_100,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,,,2023,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8968135,WHS4_100,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,,,2008,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8969394,WHS4_100,COUNTRY,PRT,YEAR,EUR,Europe,,,2005,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8971045,WHS4_100,COUNTRY,AUT,YEAR,EUR,Europe,,,2020,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
